"id";"parent_id:id";"code";"name";"type";;;;"le";"description"
"kp_rrif_2322";"kp_rrif_232";"2322";"Obveze za kamate na zajmove prema poduzetnicima";"view";4;;;47;
"kp_rrif_233";"kp_rrif_23";"233";"Obveze po obraèunu prodanih dobara primljenih u komisiju ili konsignaciju";"view";3;;;73;
"kp_rrif_2330";"kp_rrif_233";"2330";"Obveze po obraèunu za prodana dobra";"view";4;;;35;
"kp_rrif_2331";"kp_rrif_233";"2331";"Obveze za isplatu komitentu";"view";4;;;27;
"kp_rrif_2332";"kp_rrif_233";"2332";"Obveze prema nalogodavatelju iz zastupnièke prodaje";"view";4;;;51;
"kp_rrif_234";"kp_rrif_23";"234";"Obveze prema osiguravajuæim društvima";"view";3;;;37;
"kp_rrif_2340";"kp_rrif_234";"2340";"Obveze iz osiguranja imovine i osoba";"view";4;;;36;
"kp_rrif_2341";"kp_rrif_234";"2341";"Obveze za životna osiguranja";"view";4;;;28;
"kp_rrif_2342";"kp_rrif_234";"2342";"Obveze u III. stupu mirovinskog osiguranja";"view";4;;;42;
"kp_rrif_2343";"kp_rrif_234";"2343";"Obveze za premije zdravstvenog osiguranja";"view";4;;;41;
"kp_rrif_2344";"kp_rrif_234";"2344";"Obveze za dopunsko zdravstveno osiguranje";"view";4;;;41;
"kp_rrif_235";"kp_rrif_23";"235";"Obveze iz poslovanja u slobodnoj zoni";"view";3;;;37;
"kp_rrif_236";"kp_rrif_23";"236";"Obveze iz vanjskotrgovaèkog poslovanja";"view";3;;;38;
"kp_rrif_2360";"kp_rrif_236";"2360";"Obveze prema uvozniku (ili naruèitelju)";"view";4;;;39;
"kp_rrif_2361";"kp_rrif_236";"2361";"Obveze po poslovima izvoza za tuði raèun";"view";4;;;40;
"kp_rrif_237";"kp_rrif_23";"237";"Obveze prema poslovnim jedinicama u inozemstvu";"view";3;;;46;
"kp_rrif_2370";"kp_rrif_237";"2370";"Obveze prema P.J. u inozemstvu";"view";4;;;30;
"kp_rrif_2371";"kp_rrif_237";"2371";"Obveze prema podružnicama u inozemstvu";"view";4;;;38;
"kp_rrif_238";"kp_rrif_23";"238";"Obveze iz stjecanja udjela";"view";3;;;26;
"kp_rrif_2380";"kp_rrif_238";"2380";"Obveze za uplaæeni a neupisani temeljni kapital";"view";4;;;47;
"kp_rrif_2381";"kp_rrif_238";"2381";"Obveze za kupnju poslovnog udjela";"view";4;;;33;
"kp_rrif_239";"kp_rrif_23";"239";"Ostale kratkoroène obveze";"view";3;;;25;
"kp_rrif_2390";"kp_rrif_239";"2390";"Obveze prema odštetnim zahtjevima";"view";4;;;33;
"kp_rrif_2391";"kp_rrif_239";"2391";"Obveze prema brokerima za kupljene vrijednosne papire";"view";4;;;53;
"kp_rrif_2392";"kp_rrif_239";"2392";"Obveze za doprinos za komunalnu infrastrukturu";"view";4;;;46;
"kp_rrif_2393";"kp_rrif_239";"2393";"Obveze za PDV iz poslovnih odnosa";"view";4;;;33;
"kp_rrif_2394";"kp_rrif_239";"2394";"Obveze iz primjene valutne klauzule";"view";4;;;35;
"kp_rrif_2395";"kp_rrif_239";"2395";"Obveze s osnove sudskih presuda";"view";4;;;31;
"kp_rrif_2396";"kp_rrif_239";"2396";"Obveze iz ortaštva";"view";4;;;18;
"kp_rrif_2397";"kp_rrif_239";"2397";"Obveze za tuða sredstva";"view";4;;;23;
"kp_rrif_2398";"kp_rrif_239";"2398";"Obveze prema inozemnom poduzet. za PDV";"view";4;;;38;
"kp_rrif_2399";"kp_rrif_239";"2399";"Ostale nespomenute obveze";"view";4;;;25;
"kp_rrif_24";"kp_rrif_2";"24";"KRATKOROÈNE OBVEZE ZA POREZE, DOPRINOSE I SLIÈNA DAVANJA";"view";2;;;56;
"kp_rrif_240";"kp_rrif_24";"240";"Obveze za porez na dodanu vrijednost";"view";3;;;36;
"kp_rrif_2400";"kp_rrif_240";"2400";"Obveza za PDV po isporukama";"view";4;;;27;
"kp_rrif_24000";"kp_rrif_2400";"24000";"Obveza za PDV - 10%";"other";5;;;19;
"kp_rrif_24001";"kp_rrif_2400";"24001";"Obveza za PDV - 22%";"other";5;;;19;
"kp_rrif_24002";"kp_rrif_2400";"24002";"Obveza za PDV - 23%";"other";5;;;19;
"kp_rrif_2401";"kp_rrif_240";"2401";"Obveza za PDV-a prema raèunu za predujam";"view";4;;;40;
"kp_rrif_24010";"kp_rrif_2401";"24010";"Obveza za PDV za predujam - 10%";"other";5;;;31;
"kp_rrif_24011";"kp_rrif_2401";"24011";"Obveza za PDV za predujam - 22%";"other";5;;;31;
"kp_rrif_24012";"kp_rrif_2401";"24012";"Obveza za PDV za predujam - 23%";"other";5;;;31;
"kp_rrif_2402";"kp_rrif_240";"2402";"Obveze za PDV s osnove vlastite potrošnje - 23% (za proizv. za reprez. te za o.auto. nab. do 2010.)";"view";4;;;99;"Obveze za PDV s osnove vlastite potrošnje - 23% (za uporabu proizv. za reprezentaciju te za osobne automobile nabavljene do 1.I. 2010.)"
"kp_rrif_2403";"kp_rrif_240";"2403";"Obveza za PDV po nezaraèunanim isporukama";"view";4;;;41;
"kp_rrif_24030";"kp_rrif_2403";"24030";"Obveza za PDV po nezaraèunanim isporukama - 10%";"other";5;;;47;
"kp_rrif_24031";"kp_rrif_2403";"24031";"Obveza za PDV po nezaraèunanim isporukama - 22%";"other";5;;;47;
"kp_rrif_24032";"kp_rrif_2403";"24032";"Obveza za PDV po nezaraèunanim isporukama - 23%";"other";5;;;47;
"kp_rrif_2404";"kp_rrif_240";"2404";"Obveze za ispravljeni PDV zbog prenamjene dobara";"view";4;;;48;
"kp_rrif_24041";"kp_rrif_2404";"24041";"Obveza za PDV zbog promjene postotka priznavanja PDV-a";"other";5;;;54;
"kp_rrif_2405";"kp_rrif_240";"2405";"Obraèunana a nedospjela obveza za PDV";"view";4;;;37;
"kp_rrif_2406";"kp_rrif_240";"2406";"Obveza za PDV po Rješenju poreznog nadzora";"view";4;;;42;
"kp_rrif_2407";"kp_rrif_240";"2407";"Obveza za razliku poreza i pretporeza u obraèunskom razdoblju";"view";4;;;61;
"kp_rrif_2408";"kp_rrif_240";"2408";"Povrat PDV-a iz putnièkog prometa";"view";4;;;33;
"kp_rrif_2409";"kp_rrif_240";"2409";"Obveza za PDV po konaènom obraèunu";"view";4;;;34;
"kp_rrif_241";"kp_rrif_24";"241";"Obveze za porez i prirez na dohodak";"view";3;;;35;
"kp_rrif_2410";"kp_rrif_241";"2410";"Obveze za porez na dohodak iz plaæa i primitaka izjednaèenih s plaæom";"view";4;;;69;
"kp_rrif_2411";"kp_rrif_241";"2411";"Obveze za prirez iz plaæa i primitaka izjednaèenih s plaæama";"view";4;;;60;
"kp_rrif_2412";"kp_rrif_241";"2412";"Obveze za porez i prirez na drugi dohodak (autorski honorari, ug. o djelu, doh. èlanova nadz.i dr.)";"view";4;;;99;"Obveze za porez i prirez na drugi dohodak (iz autorskih honorara, ugovora o djelu, dohodaka èlanova nadzornog odbora i dr.)"
"kp_rrif_2413";"kp_rrif_241";"2413";"Obveze za porez i prirez iz stipendija i nagrada uèenika na praksi";"view";4;;;66;
"kp_rrif_2414";"kp_rrif_241";"2414";"Obveze za porez i prirez za ostale dohotke";"view";4;;;42;
"kp_rrif_242";"kp_rrif_24";"242";"Obveze za doprinose za osiguranja";"view";3;;;33;
"kp_rrif_2420";"kp_rrif_242";"2420";"Doprinos za MO iz plaæa (I. stup)";"view";4;;;33;
"kp_rrif_2421";"kp_rrif_242";"2421";"Doprinos za MO iz plaæa (II. stup - analitika prema fondovima)";"view";4;;;62;
"kp_rrif_2422";"kp_rrif_242";"2422";"Doprinos za MO za beneficirani staž (I. i II. stup)";"view";4;;;51;
"kp_rrif_2423";"kp_rrif_242";"2423";"Doprinos za zdravstveno osiguranje na plaæe";"view";4;;;43;
"kp_rrif_2424";"kp_rrif_242";"2424";"Poseban doprinos za zdravstveno osiguranje na plaæe za ozljede na radu i prof. bolesti";"view";4;;;86;
"kp_rrif_2426";"kp_rrif_242";"2426";"Doprinos za zapošljavanje na plaæu";"view";4;;;34;
"kp_rrif_2427";"kp_rrif_242";"2427";"Doprinosi za osiguranja na druge dohotke";"view";4;;;40;
"kp_rrif_24270";"kp_rrif_2427";"24270";"Doprinos za MO I. stup";"other";5;;;22;
"kp_rrif_24271";"kp_rrif_2427";"24271";"Doprinos za MO II. stup";"other";5;;;23;
"kp_rrif_24272";"kp_rrif_2427";"24272";"Doprinos za zdravstveno osiguranje na honorar";"other";5;;;45;
"kp_rrif_2428";"kp_rrif_242";"2428";"Doprinos HZZO-u na službena putovanja u inozemstvo";"view";4;;;50;
"kp_rrif_2429";"kp_rrif_242";"2429";"Obveze za ostale nespomenute doprinose koji se plaæaju na dohotke";"view";4;;;65;
"kp_rrif_243";"kp_rrif_24";"243";"Obveze za porez na dobitak, dohodak od kapitala i porez po odbitku";"view";3;;;66;
"kp_rrif_2430";"kp_rrif_243";"2430";"Obveze za porez na dobitak";"view";4;;;26;
"kp_rrif_2431";"kp_rrif_243";"2431";"Obveze za porez na dohotke od kapitala";"view";4;;;38;
"kp_rrif_24310";"kp_rrif_2431";"24310";"Porez na dohodak od kapitala na izuzimanja ili privatni život èlanova društva i dionièara (35%+prirez)";"other";5;;;102;"Porez na dohodak od kapitala na izuzimanja ili privatni život èlanova društva i dionièara (35% + prirez)"
"kp_rrif_24311";"kp_rrif_2431";"24311";"Porez na dohodak od kapitala na isplate dobitka i dividendi (iz 2001. do 2004. = 15% + prirez)";"other";5;;;94;
"kp_rrif_24312";"kp_rrif_2431";"24312";"Porez na dohodak od kapitala na kamate (na zajmove fizièkih osoba = 35% + prirez)";"other";5;;;81;
"kp_rrif_24313";"kp_rrif_2431";"24313";"Porez na dohodak od kapitala s osnove opcijskih dionica (15% + prirez)";"other";5;;;70;
"kp_rrif_2432";"kp_rrif_243";"2432";"Obveze za porez po odbitku (-15% -èl.31.Zakona o porezu na dobit -na ino usluge intelek. vlas. i dr.)";"view";4;;;101;"Obveze za porez po odbitku (na inozemne usluge intelektualnog vlasništva, za istraživ. tržišta, poslovno i porezno savjetovanje, revizorske usluge i na kamate inozemnim nebankarskim pravnim osobama - 15% - èl. 31. Zakona o porezu na dobit)"
"kp_rrif_2436";"kp_rrif_243";"2436";"Obveza za PD po rješenju poreznog nadzora";"view";4;;;41;
"kp_rrif_244";"kp_rrif_24";"244";"Obveze za posebne poreze (trošarine - akcize) i dr. poreze državi";"view";3;;;65;
"kp_rrif_2440";"kp_rrif_244";"2440";"Obveza za posebni porez pri uvozu automobila, plovila i zrakoplova";"view";4;;;66;
"kp_rrif_2441";"kp_rrif_244";"2441";"Obveza za posebni porez na bezalkoholna piæa";"view";4;;;44;
"kp_rrif_2442";"kp_rrif_244";"2442";"Obveza za posebni porez na pivo";"view";4;;;31;
"kp_rrif_2443";"kp_rrif_244";"2443";"Obveza za posebni porez na alkohol";"view";4;;;34;
"kp_rrif_2444";"kp_rrif_244";"2444";"Obveza za posebni porez na naftne derivate";"view";4;;;42;
"kp_rrif_24440";"kp_rrif_2444";"24440";"Obveze za naknade za Hrvatske autoceste";"other";5;;;39;
"kp_rrif_24441";"kp_rrif_2444";"24441";"Obveze za naknade za Hrvatske ceste";"other";5;;;35;
"kp_rrif_2445";"kp_rrif_244";"2445";"Obveze za posebni porez na duhanske proizvode";"view";4;;;45;
"kp_rrif_2446";"kp_rrif_244";"2446";"Obveza za posebni porez na kavu";"view";4;;;31;
"kp_rrif_2447";"kp_rrif_244";"2447";"Obveze za posebni porez na luksuzne proizvode";"view";4;;;45;
"kp_rrif_2448";"kp_rrif_244";"2448";"Obveza za 5% poreza na promet nekretnina";"view";4;;;40;
"kp_rrif_2449";"kp_rrif_244";"2449";"Obveze za 5% poreza na promet mot. vozila i plovila";"view";4;;;51;
"kp_rrif_245";"kp_rrif_24";"245";"Obveze za èlanarinu turist. zajednicama";"view";3;;;39;
"kp_rrif_246";"kp_rrif_24";"246";"Obveze za èlanarinu komori";"view";3;;;26;
"kp_rrif_2460";"kp_rrif_246";"2460";"Obveza za HGK za paušalnu naknadu";"view";4;;;33;
"kp_rrif_2461";"kp_rrif_246";"2461";"Obveza za HGK za javnu funkciju";"view";4;;;31;
"kp_rrif_2462";"kp_rrif_246";"2462";"Obveza za èlanarinu Obrtnièkoj komori";"view";4;;;37;
"kp_rrif_2463";"kp_rrif_246";"2463";"Obveze za paušal HOK-u";"view";4;;;22;
"kp_rrif_2464";"kp_rrif_246";"2464";"Obveze za èlanarinu granskoj ili strukovnoj komori";"view";4;;;50;
"kp_rrif_247";"kp_rrif_24";"247";"Obveze za carinu i carinske pristojbe";"view";3;;;37;
"kp_rrif_2470";"kp_rrif_247";"2470";"Obveze za carinu";"view";4;;;16;
"kp_rrif_2471";"kp_rrif_247";"2471";"Obveze za carinu prema mjernoj jedinici (prelevmani)";"view";4;;;52;
"kp_rrif_2472";"kp_rrif_247";"2472";"Obveze za carinske pristojbe i takse";"view";4;;;36;
"kp_rrif_2473";"kp_rrif_247";"2473";"Ostale obveze prema carini (za PDV i dr.)";"view";4;;;41;
"kp_rrif_248";"kp_rrif_24";"248";"Obveze za županijske (gradske) i opæinske poreze";"view";3;;;48;
"kp_rrif_2480";"kp_rrif_248";"2480";"Obveze za imovinski porez na motorna vozila i plovne objekte";"view";4;;;60;
"kp_rrif_2481";"kp_rrif_248";"2481";"Obveze za imovinski porez na kuæe za odmor i porez na korištenje javnih površina";"view";4;;;80;
"kp_rrif_2482";"kp_rrif_248";"2482";"Obveze za porez na istaknutu reklamu";"view";4;;;36;
"kp_rrif_2483";"kp_rrif_248";"2483";"Obveze za porez na tvrtku ili naziv";"view";4;;;35;
"kp_rrif_2484";"kp_rrif_248";"2484";"Obveza za porez na potrošnju alkoholnih i bezalkoholnih piæa i piva u ugostiteljstvu";"view";4;;;84;
"kp_rrif_2485";"kp_rrif_248";"2485";"Obveze za porez na zabavne i športske priredbe";"view";4;;;46;
"kp_rrif_2486";"kp_rrif_248";"2486";"Obveze za porez na nasljedstva i darove";"view";4;;;39;
"kp_rrif_2489";"kp_rrif_248";"2489";"Obveze za ostale poreze županiji, gradu ili opæini";"view";4;;;50;
"kp_rrif_249";"kp_rrif_24";"249";"Ostale obveze javnih davanja";"view";3;;;28;
"kp_rrif_2490";"kp_rrif_249";"2490";"Obveze za nadoknadu za šume";"view";4;;;27;
"kp_rrif_2491";"kp_rrif_249";"2491";"Obveze prema lokalnoj samoupravi za financiranje komunalne izgradnje (Zakon o komunalnom gospodarstvu)";"view";4;;;102;"Obveze prema lokalnoj samoupravi za financiranje komunalne izgradnje (prema Zakonu o komunalnom gospodarstvu)"
"kp_rrif_2492";"kp_rrif_249";"2492";"Obveze za zakonske kazne";"view";4;;;24;
"kp_rrif_2493";"kp_rrif_249";"2493";"Obveze za boravišnu pristojbu";"view";4;;;29;
"kp_rrif_2494";"kp_rrif_249";"2494";"Obveze za koncesije";"view";4;;;19;
"kp_rrif_2495";"kp_rrif_249";"2495";"Obveze za spomenièku rentu";"view";4;;;26;
"kp_rrif_2496";"kp_rrif_249";"2496";"Obveze za naknade za iskorištav. mineral. sirovina";"view";4;;;50;
"kp_rrif_2497";"kp_rrif_249";"2497";"Obveze za naknade za ambalažu";"view";4;;;29;
"kp_rrif_2499";"kp_rrif_249";"2499";"Ostale obveze za ostala javna davanja";"view";4;;;37;
"kp_rrif_25";"kp_rrif_2";"25";"DUGOROÈNE OBVEZE (za duže od jedne godine)";"view";2;;;42;
"kp_rrif_250";"kp_rrif_25";"250";"Obveze prema povezanim poduzetnicima";"view";3;;;36;
"kp_rrif_2500";"kp_rrif_250";"2500";"Obveze za primljena dobra i usluge";"view";4;;;34;
"kp_rrif_2501";"kp_rrif_250";"2501";"Obveze za korištenje zajmova";"view";4;;;28;
"kp_rrif_251";"kp_rrif_25";"251";"Obveze za zajmove, depozite i sl.";"view";3;;;33;
"kp_rrif_2510";"kp_rrif_251";"2510";"Obveze za dugoroène financijske zajmove";"view";4;;;39;
"kp_rrif_2511";"kp_rrif_251";"2511";"Obveze za dugoroène hipotekarne zajmove";"view";4;;;39;
"kp_rrif_2512";"kp_rrif_251";"2512";"Obveze za dugoroène zajmove prema graðanima";"view";4;;;43;
"kp_rrif_2513";"kp_rrif_251";"2513";"Obveze za dugoroène zajmove èlanovima društva";"view";4;;;45;
"kp_rrif_2514";"kp_rrif_251";"2514";"Obveze za dugoroène zajmove iz inozemstva";"view";4;;;41;
"kp_rrif_2515";"kp_rrif_251";"2515";"Obveze za depozite";"view";4;;;18;
"kp_rrif_2516";"kp_rrif_251";"2516";"Obveze za kapare";"view";4;;;16;
"kp_rrif_2517";"kp_rrif_251";"2517";"Obveze s osnove jamstva (realiziranih)";"view";4;;;38;
"kp_rrif_2519";"kp_rrif_251";"2519";"Ostale obveze za dugoroène zajmove";"view";4;;;34;
"kp_rrif_252";"kp_rrif_25";"252";"Obveze prema bankama i dr. financijskim institucijama";"view";3;;;53;
"kp_rrif_2520";"kp_rrif_252";"2520";"Dugoroèni financijski krediti banaka (analitika po bankama, pa po sklopljenim ugovorima o kreditu)";"view";4;;;98;"Dugoroèni financijski krediti banaka (analitika po bankama a unutar toga po sklopljenim ugovorima o kreditu)"
"kp_rrif_2521";"kp_rrif_252";"2521";"Dugoroèni krediti od osiguravajuæih društava (analitika po društvima, pa po sklopljenim ugovorima)";"view";4;;;98;"Dugoroèni krediti od osiguravajuæih društava (analitika po društvima a unutar toga po sklopljenim ugovorima)"
"kp_rrif_2522";"kp_rrif_252";"2522";"Dugoroèni krediti od ostalih domaæih kreditnih institucija (fonda, i dr.)";"view";4;;;73;
"kp_rrif_2523";"kp_rrif_252";"2523";"Dugoroèni krediti od inozemnih banaka i drugih inozemnih kreditnih institucija";"view";4;;;78;
"kp_rrif_2529";"kp_rrif_252";"2529";"Dugoroène obveze za kamate";"view";4;;;26;
"kp_rrif_253";"kp_rrif_25";"253";"Dugoroène obveze iz financijskog lizinga";"view";3;;;40;
"kp_rrif_2530";"kp_rrif_253";"2530";"Financijski najam vozila, brodova i dr.";"view";4;;;39;
"kp_rrif_2531";"kp_rrif_253";"2531";"Povratni financijski najam (npr. nekretnina brodova, tramvaja, vlakova i dr.)";"view";4;;;77;
"kp_rrif_254";"kp_rrif_25";"254";"Obveze za predujmove";"view";3;;;20;
"kp_rrif_2540";"kp_rrif_254";"2540";"Obveze za dugoroène predujmove (avanse) za izgradnju objekata i postrojenja (bez PDV-a)";"view";4;;;87;
"kp_rrif_2541";"kp_rrif_254";"2541";"Obveze za dugoroène predujmove za isporuke zaliha";"view";4;;;49;
"kp_rrif_2542";"kp_rrif_254";"2542";"Ostale dugoroène obveze za predujmove";"view";4;;;37;
"kp_rrif_255";"kp_rrif_25";"255";"Obveze prema dobavljaèima (neisplaæene dugoroène obveze prema vjerovnicima s osnove poslovanja)";"view";3;;;95;
"kp_rrif_2550";"kp_rrif_255";"2550";"Obveze prema dobavljaèima s rokom plaæanja duljim od godine dana (npr. kod izgradnje)";"view";4;;;85;
"kp_rrif_2551";"kp_rrif_255";"2551";"Obveze prema dobavljaèima iz inozemstva (dugoroène)";"view";4;;;51;
"kp_rrif_2552";"kp_rrif_255";"2552";"Obveze prema vjerovnicima iz ostalih poslovnih aktivnosti";"view";4;;;57;
"kp_rrif_2553";"kp_rrif_255";"2553";"Obveze prema dobavljaèima za zadržani dio iz jamstva";"view";4;;;52;
"kp_rrif_256";"kp_rrif_25";"256";"Obveze po vrijednosnim papirima (dugoroènim)";"view";3;;;44;
"kp_rrif_2560";"kp_rrif_256";"2560";"Obveze za izdane dugoroène obveznice";"view";4;;;36;
"kp_rrif_2561";"kp_rrif_256";"2561";"Obveze za dugoroène komercijalne vrijednosne papire";"view";4;;;51;
"kp_rrif_2562";"kp_rrif_256";"2562";"Obveze za dugoroène mjenice";"view";4;;;27;
"kp_rrif_2563";"kp_rrif_256";"2563";"Obveze po ostalim dugoroè. vrijednos. papirima";"view";4;;;46;
"kp_rrif_2569";"kp_rrif_256";"2569";"Diskont na vrijednosne papire (kao razlika do nominalne vrijednosti)";"view";4;;;68;
"kp_rrif_257";"kp_rrif_25";"257";"Obveze prema poduzetnicima u kojima postoje sudjelujuæi interesi (do 20% udjela)";"view";3;;;80;
"kp_rrif_258";"kp_rrif_25";"258";"Obveze prema Državi (realizirana jamstva, krediti)";"view";3;;;50;
"kp_rrif_259";"kp_rrif_25";"259";"Ostale dugoroène obveze";"view";3;;;23;
"kp_rrif_2590";"kp_rrif_259";"2590";"Obveze prema zakladama, komorama i sl.";"view";4;;;38;
"kp_rrif_2591";"kp_rrif_259";"2591";"Dugoroène obveze za porez";"view";4;;;25;
"kp_rrif_2592";"kp_rrif_259";"2592";"Dugoroène obveze za socijalno osiguranje";"view";4;;;40;
"kp_rrif_2593";"kp_rrif_259";"2593";"Obveze za dugoroène jamèevine";"view";4;;;29;
"kp_rrif_2599";"kp_rrif_259";"2599";"Ostale dugoroène obveze";"view";4;;;23;
"kp_rrif_26";"kp_rrif_2";"26";"ODGOÐENI POREZI";"view";2;;;15;
"kp_rrif_260";"kp_rrif_26";"260";"Odgoðena porezna obveza";"view";3;;;23;
"kp_rrif_2600";"kp_rrif_260";"2600";"Odgoðena privremena razlika porezne obveze (analitika po godinama - HSFI t. 12.22. i MRS 12 t. 5.)";"view";4;;;98;
"kp_rrif_28";"kp_rrif_2";"28";"DUGOROÈNA REZERVIRANJA ZA RIZIKE I TROŠKOVE";"view";2;;;43;
"kp_rrif_280";"kp_rrif_28";"280";"Rezerviranja za otpremnine i mirovine";"view";3;;;37;
"kp_rrif_2800";"kp_rrif_280";"2800";"Rezerviranja za otpremnine";"view";4;;;26;
"kp_rrif_2801";"kp_rrif_280";"2801";"Rezerviranja za mirovine";"view";4;;;24;
"kp_rrif_281";"kp_rrif_28";"281";"Rezerviranja za porezne obveze";"view";3;;;30;
"kp_rrif_2810";"kp_rrif_281";"2810";"Dugor. rezerv. za odg. plaæ. poreza i dopr.";"view";4;;;43;
"kp_rrif_282";"kp_rrif_28";"282";"Druga rezerviranja";"view";3;;;18;
"kp_rrif_2820";"kp_rrif_282";"2820";"Dugoroèna rezerviranja za troškove izdanih jamstava za prodana dobra";"view";4;;;68;
"kp_rrif_2821";"kp_rrif_282";"2821";"Dugoroèna rezerviranja za gubitke po zapoèetim sudskim sporovima";"view";4;;;64;
"kp_rrif_2822";"kp_rrif_282";"2822";"Dugor. rezerv. za obnovu prirodnog bogatstva-dug. rezer. za neiskor. g.o.(MRS19.t14.,HSFI13) -vidi 298";"view";4;;;102;"Dugor. rezerv. za obnovu prirodnog bogatstva - Dug. rezer. za neiskorištene g. o. (MRS 19. t. 14. i HSFI 13) - vidi raèun 298"
"kp_rrif_2824";"kp_rrif_282";"2824";"Dugoroèno rezerviranje za restrukturiranje (MRS 37 i HSFI t. 16.22.)";"view";4;;;68;
"kp_rrif_2825";"kp_rrif_282";"2825";"Rezerviranje za ugovore s poteškoæama (MRS 37, t. 66. i HSFI t. 16.21.)";"view";4;;;71;
"kp_rrif_2829";"kp_rrif_282";"2829";"Ostala dugoroèna rezerviranja za rizike i dr.";"view";4;;;45;
"kp_rrif_29";"kp_rrif_2";"29";"ODGOÐENO PLAÆANJE TROŠKOVA I PRIHOD BUDUÆEG RAZDOBLJA";"view";2;;;53;
"kp_rrif_290";"kp_rrif_29";"290";"Odgoðeno plaæanje troškova";"view";3;;;26;
"kp_rrif_2900";"kp_rrif_290";"2900";"Obraèunani troškovi za koje nije primljena faktura (telefon, grijanje, el. energija, plin, voda i sl.)";"view";4;;;102;"Obraèunani troškovi za koje nije primljena faktura (telefon, grijanje, el. energija, plin, voda i sl.)"
"kp_rrif_2901";"kp_rrif_290";"2901";"Obraèunana najamnina iz operativnog (poslovnog) najma";"view";4;;;53;
"kp_rrif_2902";"kp_rrif_290";"2902";"Obraèunani troškovi tekuæeg održavanja";"view";4;;;38;
"kp_rrif_2903";"kp_rrif_290";"2903";"Obraèunani troškovi reklame, propagande i sajmova";"view";4;;;49;
"kp_rrif_2904";"kp_rrif_290";"2904";"Obraèunane a neplaæene usluge korištene u obraèunskom razdoblju";"view";4;;;63;
"kp_rrif_2905";"kp_rrif_290";"2905";"Obraèunani rad po ugovoru o djelu, autor. hon.";"view";4;;;46;
"kp_rrif_2906";"kp_rrif_290";"2906";"Obraèunani kalo, rastep, kvar i lom";"view";4;;;35;
"kp_rrif_2907";"kp_rrif_290";"2907";"Obraèunani troškovi premije osiguranja";"view";4;;;38;
"kp_rrif_2908";"kp_rrif_290";"2908";"Uraèunani troškovi službenih glasila i struènih èasopisa";"view";4;;;56;
